"","sexo","region","edad","yoprcor","s31_1","s31_2","s31_3","s31_4","s31_5","s31_6","s31_7","area","e6a","o15","s31"
"3018",2,7,54,50000,1,0,0,0,0,0,0,2,1,2,1
"3019",1,7,54,650000,0,0,0,0,0,0,1,2,7,5,7
"3020",2,7,53,4e+05,0,0,0,0,0,0,1,2,7,5,7
"3021",2,7,30,5e+05,0,0,0,0,0,0,1,2,11,4,7
"3022",1,7,34,1e+05,0,0,1,0,0,0,0,1,12,5,3
"3023",1,7,63,499691.966803432,0,0,0,0,0,1,0,1,9,5,6
"3024",2,7,41,1e+06,0,0,0,0,0,0,1,1,14,3,7
"3025",1,7,39,2100000,0,0,0,0,0,0,1,1,13,5,7
"3026",1,7,50,7e+05,0,0,0,0,0,0,1,1,9,5,7
"3027",2,7,60,2e+05,0,0,0,0,0,0,1,1,9,5,7
"3028",1,7,60,485000,1,0,0,0,0,0,0,1,9,3,1
"3029",2,7,74,250000,0,0,0,0,0,0,1,1,7,2,7
"3030",2,7,51,5e+05,0,0,0,0,0,0,1,1,9,5,7
"3031",2,7,58,5e+05,0,0,0,0,0,0,1,1,12,5,7
"3032",1,7,60,1e+06,0,0,0,0,0,0,1,1,12,5,7
"3033",1,7,63,350000,0,0,0,0,0,0,1,1,9,5,7
"3034",2,7,63,250000,0,0,0,0,0,0,1,1,9,5,7
"3035",1,7,48,1e+05,0,0,0,0,0,0,1,1,9,5,7
"3036",1,7,30,350000,0,0,0,0,0,0,1,1,9,5,7
"3037",1,7,35,450000,0,0,0,0,0,0,1,1,9,5,7
"3038",1,7,29,2e+05,0,0,0,0,0,0,1,1,9,5,7
"3039",1,7,36,4e+05,0,0,0,0,0,0,1,1,7,5,7
"3040",1,7,40,639568,0,0,0,0,0,0,1,1,9,5,7
"3041",1,7,64,70000,0,0,0,0,0,0,1,1,9,2,7
"3042",1,7,52,4e+05,0,0,0,0,0,0,1,1,9,2,7
"3043",1,7,66,410000,0,0,0,0,0,0,1,1,7,5,7
"3044",2,7,25,220000,0,0,0,0,0,0,1,1,12,2,7
"3045",1,7,69,140000,1,0,0,0,0,0,0,1,7,2,1
"3046",2,7,62,350000,0,0,0,0,0,1,0,1,9,7,6
"3047",1,7,52,650000,0,0,0,0,0,0,1,1,9,5,7
"3048",1,7,59,950000,0,0,0,0,0,1,0,1,11,5,6
"3049",2,7,59,4e+05,0,0,0,0,0,0,1,1,13,4,7
"3050",2,7,50,4e+05,0,0,0,0,0,0,1,2,7,5,7
"3051",1,7,28,850000,0,0,0,0,0,0,1,2,11,5,7
"3052",1,7,20,4e+05,0,0,0,0,0,0,1,2,12,5,7
"3053",1,7,28,4e+05,0,0,0,0,0,0,1,2,9,5,7
"3054",1,7,60,4e+05,0,0,0,0,0,0,1,2,7,5,7
"3055",1,7,51,5e+05,0,0,0,0,0,0,1,2,7,5,7
"3056",2,7,52,4e+05,0,0,0,0,0,0,1,2,7,5,7
"3057",1,7,57,320000,0,0,0,0,0,0,1,2,7,5,7
"3058",1,7,23,4e+05,0,0,0,0,0,0,1,2,12,5,7
"3059",1,7,60,50000,0,0,0,0,0,0,1,2,7,5,7
"3060",1,7,25,4e+05,0,0,0,0,0,0,1,2,13,5,7
"3061",1,7,23,4e+05,0,0,0,0,0,0,1,2,7,3,7
"3062",1,7,22,4e+05,0,0,0,0,0,0,1,2,9,3,7
"3063",1,7,33,5e+05,0,0,0,0,0,0,1,1,9,5,7
"3064",1,7,49,4e+05,0,0,0,0,0,0,1,1,7,5,7
"3065",1,7,44,4e+05,0,0,0,0,0,0,1,1,7,5,7
"3066",1,7,52,4e+05,0,0,0,0,0,0,1,1,7,2,7
"3067",2,7,50,499691.966803432,0,0,0,0,0,0,1,1,9,5,7
"3068",2,7,45,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3069",2,7,30,1e+05,0,0,0,0,0,0,1,1,9,5,7
"3070",1,7,25,1e+05,0,0,0,0,0,0,1,1,9,5,7
"3071",1,7,33,450000,0,0,0,0,0,0,1,1,11,5,7
"3072",2,7,28,240000,0,0,0,0,0,0,1,1,9,5,7
"3073",2,7,27,430000,0,0,0,0,0,0,1,1,9,5,7
"3074",2,7,25,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3075",2,7,32,240000,0,0,0,0,0,0,1,1,9,7,7
"3076",2,7,28,5e+05,0,0,0,0,0,0,1,1,7,5,7
"3077",2,7,39,450000,0,0,0,0,0,0,1,1,7,5,7
"3078",2,7,34,60000,0,0,0,0,0,0,1,1,7,5,7
"3079",1,7,20,450000,0,0,0,0,0,0,1,1,13,5,7
"3080",2,7,27,941688,0,0,0,0,0,0,1,1,13,3,7
"3081",1,7,57,6e+05,0,0,0,0,0,0,1,1,9,5,7
"3082",2,7,32,8e+05,0,0,0,0,0,1,0,1,13,2,6
"3083",1,7,28,4e+05,0,0,0,0,0,0,1,1,13,5,7
"3084",2,7,52,350000,0,0,0,1,0,0,0,1,11,5,4
"3085",1,7,58,9e+05,0,0,0,0,0,0,1,1,11,5,7
"3086",1,7,40,499691.966803432,0,0,0,0,0,0,1,1,11,5,7
"3087",2,7,34,1e+06,0,0,0,0,0,0,1,1,13,3,7
"3088",2,7,55,380000,1,0,0,0,0,0,0,1,12,5,1
"3089",1,7,55,450000,0,0,0,0,0,0,1,2,7,5,7
"3090",1,7,53,5e+05,0,0,0,0,0,0,1,2,7,5,7
"3091",2,7,23,4e+05,0,0,0,0,0,0,1,2,13,5,7
"3092",2,7,43,260000,0,0,0,0,0,0,1,2,7,7,7
"3093",2,7,24,550000,0,0,0,0,0,0,1,2,11,8,7
"3094",1,7,47,4e+05,0,0,0,0,0,0,1,2,7,2,7
"3095",1,7,23,2e+05,0,0,0,0,0,0,1,2,9,2,7
"3096",1,7,20,380000,0,0,0,0,0,0,1,2,7,5,7
"3097",2,7,63,4e+05,0,0,0,0,0,0,1,2,7,5,7
"3098",2,7,33,4e+05,0,0,0,0,0,0,1,2,9,5,7
"3099",1,7,40,4e+05,0,0,0,0,0,0,1,2,7,5,7
"3100",2,7,21,4e+05,0,0,0,0,0,0,1,2,9,5,7
"3101",2,7,41,90000,0,0,0,0,0,0,1,2,9,2,7
"3102",1,7,37,8e+05,0,0,0,0,0,0,1,1,9,5,7
"3103",2,7,37,4e+05,0,0,0,0,0,0,1,1,11,5,7
"3104",1,7,43,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3105",2,7,30,350000,0,0,0,0,0,0,1,1,9,5,7
"3106",2,7,32,4e+05,0,0,0,0,0,0,1,1,11,5,7
"3107",1,7,54,450000,0,0,0,0,0,0,1,1,7,5,7
"3108",2,7,55,3e+05,0,0,0,0,0,0,1,1,7,5,7
"3109",2,7,72,106165,1,0,0,0,0,0,0,1,9,2,1
"3110",2,7,26,222000,0,0,0,0,0,0,1,1,9,5,7
"3111",2,7,37,260000,0,0,0,0,0,0,1,1,7,5,7
"3112",1,7,58,250000,0,0,0,0,0,0,1,1,7,5,7
"3113",2,7,31,60000,0,0,0,0,0,0,1,1,9,2,7
"3114",1,7,62,1e+05,0,0,0,0,0,0,1,1,7,2,7
"3115",2,7,36,4e+05,0,0,0,0,0,0,1,1,12,5,7
"3116",1,7,28,4e+05,0,0,0,0,0,0,1,1,7,5,7
"3117",1,7,64,5e+05,0,0,0,0,0,0,1,1,12,2,7
"3118",1,7,28,5e+05,0,0,0,0,0,0,1,1,13,5,7
"3119",2,7,60,4e+05,1,0,0,0,0,0,0,1,7,5,1
"3120",1,7,55,420000,1,0,0,0,0,0,0,1,7,5,1
"3121",2,7,27,490000,0,0,0,0,0,0,1,1,9,5,7
"3122",1,7,25,490000,0,0,0,0,0,0,1,1,11,5,7
"3123",2,7,46,2e+05,0,0,0,0,0,0,1,1,11,4,7
"3124",2,7,26,220000,0,0,0,0,0,0,1,1,12,4,7
"3125",1,7,25,3e+05,0,0,0,0,0,0,1,1,11,2,7
"3126",2,7,74,1e+05,1,0,0,0,0,0,0,1,8,2,1
"3127",1,7,46,7e+05,0,0,0,0,0,0,1,1,13,1,7
"3128",2,7,62,120000,0,0,0,0,0,1,0,1,7,7,6
"3129",1,7,27,5e+05,0,0,0,0,0,0,1,1,9,3,7
"3130",1,7,33,1e+06,0,0,0,0,0,0,1,1,13,1,7
"3131",2,7,31,1400000,0,0,0,0,0,0,1,1,13,3,7
"3132",1,7,56,4e+05,1,0,0,0,0,0,0,1,9,5,1
"3133",2,7,44,1e+06,0,0,0,0,0,0,1,1,13,2,7
"3134",2,7,42,8e+05,0,0,0,0,0,0,1,1,13,3,7
"3135",2,7,62,285000,0,0,0,0,0,0,1,1,9,4,7
"3136",2,7,50,499691.966803432,0,0,0,0,0,0,1,1,7,9,7
"3137",1,7,52,2e+05,0,0,0,0,0,0,1,1,7,1,7
"3138",1,7,56,2e+05,1,0,0,0,0,0,0,1,7,5,1
"3139",1,7,65,3e+05,0,0,0,0,0,0,1,1,7,5,7
"3140",2,7,49,250000,0,0,0,0,0,0,1,1,7,5,7
"3141",1,7,50,4e+05,0,0,0,0,0,0,1,1,13,5,7
"3142",1,7,30,4e+05,0,0,0,0,0,0,1,1,11,2,7
"3143",2,7,45,499691.966803432,0,0,0,0,0,0,1,1,7,5,7
"3144",1,7,53,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3145",2,7,22,4e+05,0,0,0,0,0,0,1,1,11,5,7
"3146",2,7,59,120000,0,0,0,0,0,0,1,1,9,7,7
"3147",2,7,55,250000,1,0,0,0,0,0,0,1,11,7,1
"3148",2,7,30,499691.966803432,0,0,0,0,0,0,1,1,9,5,7
"3149",2,7,27,410000,0,0,0,0,0,0,1,1,9,3,7
"3150",1,7,33,4e+05,0,0,0,0,0,0,1,1,7,5,7
"3151",1,7,35,150000,0,0,0,0,0,0,1,1,7,5,7
"3152",1,7,43,1e+05,0,0,0,0,0,0,1,1,9,2,7
"3153",1,7,47,5e+05,0,0,0,0,0,0,1,1,7,4,7
"3154",1,7,23,450000,0,0,0,0,0,0,1,1,13,5,7
"3155",1,7,56,225000,1,0,0,0,0,0,0,2,7,5,1
"3156",1,7,63,477000,0,0,0,0,0,0,1,2,7,5,7
"3157",1,7,64,499691.966803432,0,0,0,0,0,0,1,2,13,9,7
"3158",2,7,40,7e+05,0,0,0,0,0,0,1,2,12,2,7
"3159",1,7,53,530000,1,0,0,0,0,0,0,2,7,5,1
"3160",1,7,29,4e+05,0,0,0,0,0,1,0,1,11,5,6
"3161",1,7,23,216368,0,0,0,0,0,0,1,1,11,5,7
"3162",2,7,18,327848,0,0,0,0,0,0,1,1,9,5,7
"3163",2,7,48,4e+05,1,0,0,0,0,0,0,1,12,5,1
"3164",1,7,31,2e+05,0,0,0,0,0,0,1,1,13,2,7
"3165",2,7,34,2e+05,0,0,0,0,0,0,1,1,12,2,7
"3166",1,7,30,430000,0,0,0,0,0,0,1,1,13,5,7
"3167",2,7,22,250000,0,0,0,0,0,0,1,1,9,5,7
"3168",2,7,59,250000,0,0,0,0,0,0,1,1,7,2,7
"3169",1,7,57,320000,1,0,0,0,0,0,0,1,7,5,1
"3170",2,7,32,150000,1,0,0,0,0,0,0,1,13,2,1
"3171",2,7,56,260000,0,0,0,0,0,0,1,1,9,5,7
"3172",2,7,33,490000,0,0,0,0,0,0,1,1,14,2,7
"3173",1,7,31,499691.966803432,0,0,0,0,0,0,1,1,13,5,7
"3174",2,7,29,4e+05,0,0,0,0,0,0,1,1,13,5,7
"3175",1,7,29,250000,0,0,0,0,0,0,1,1,12,5,7
"3176",2,7,58,380000,0,0,0,0,0,0,1,1,9,5,7
"3177",1,7,58,5e+05,0,0,0,0,0,0,1,1,9,5,7
"3178",2,7,60,499691.966803432,0,0,0,0,0,0,1,1,7,5,7
"3179",1,7,58,499691.966803432,0,0,0,0,0,0,1,1,13,2,7
"3180",1,7,26,4e+05,0,0,0,0,0,0,1,1,11,5,7
"3181",2,7,25,3e+05,0,0,0,0,0,0,1,1,9,4,7
"3182",1,7,40,6e+05,0,0,0,0,0,0,1,1,9,5,7
"3183",1,7,58,620000,0,0,0,0,0,0,1,1,11,2,7
"3184",2,7,41,350000,0,0,0,0,0,0,1,1,14,2,7
"3185",1,7,38,9e+05,0,0,0,0,0,0,1,1,13,4,7
"3186",1,7,38,7e+05,0,0,0,0,0,0,1,1,9,2,7
"3187",1,7,23,5e+05,0,0,0,0,0,0,1,1,9,2,7
"3188",2,7,48,450000,0,0,0,0,0,0,1,1,11,5,7
"3189",1,7,49,7e+05,0,0,0,0,0,0,1,1,7,5,7
"3190",1,7,22,7e+05,0,0,0,0,0,0,1,1,7,5,7
"3191",1,7,43,350000,0,0,0,0,0,0,1,1,9,5,7
"3192",2,7,27,390000,0,0,0,0,0,0,1,1,12,3,7
"3193",1,7,41,4e+05,0,0,0,0,0,0,1,1,9,2,7
"3194",2,7,26,450000,0,0,0,0,0,0,1,1,12,3,7
"3195",1,7,32,4e+05,0,0,0,0,0,0,1,1,11,5,7
"3196",2,7,54,2e+05,0,0,0,0,0,0,1,1,9,1,7
"3197",1,7,59,1e+06,0,0,0,0,0,0,1,1,11,3,7
"3198",2,7,32,40000,0,0,0,0,0,0,1,1,11,2,7
"3199",1,7,45,150000,0,0,0,0,0,0,1,1,11,2,7
"3200",1,7,31,320000,0,0,0,0,0,0,1,1,13,5,7
"3201",1,7,51,9e+05,0,0,0,0,0,0,1,1,11,5,7
"3202",1,7,46,3e+05,0,0,0,0,0,0,1,1,7,2,7
"3203",1,7,39,1500000,0,0,0,0,0,0,1,1,12,2,7
"3204",2,7,35,850000,0,0,0,0,0,0,1,1,13,5,7
"3205",1,7,61,4e+05,0,0,0,0,0,0,1,2,7,5,7
"3206",1,7,50,250000,0,0,0,0,0,0,1,2,9,2,7
"3207",2,7,40,450000,0,0,0,0,0,0,1,2,12,5,7
"3208",1,7,52,4e+05,0,0,0,0,0,0,1,2,7,5,7
"3209",2,7,26,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3210",2,7,22,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3211",1,7,43,780000,0,0,0,0,0,0,1,1,11,5,7
"3212",1,7,61,4e+05,0,0,0,0,0,0,1,1,7,2,7
"3213",1,7,20,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3214",2,7,38,4e+05,0,0,0,0,0,0,1,2,13,4,7
"3215",1,7,26,4e+05,0,0,0,0,0,0,1,2,9,5,7
"3216",1,7,52,4e+05,0,0,0,0,0,0,1,2,7,5,7
"3217",1,7,52,4e+05,0,0,0,0,0,0,1,2,9,5,7
"3218",1,7,65,480000,0,0,0,0,0,0,1,1,9,5,7
"3219",1,7,41,5e+05,0,0,0,0,0,0,1,1,9,5,7
"3220",1,7,36,5e+05,0,0,0,0,0,0,1,1,13,3,7
"3221",1,7,57,5e+05,0,0,0,0,0,0,1,1,12,5,7
"3222",2,7,53,5e+05,0,0,0,0,0,0,1,1,12,2,7
"3223",1,7,24,499691.966803432,0,0,0,0,0,0,1,1,12,9,7
"3224",1,7,27,5e+05,0,0,0,0,0,0,1,1,13,4,7
"3225",2,7,30,7e+05,0,0,0,0,0,0,1,1,13,4,7
"3226",1,7,35,4e+05,0,0,0,0,0,0,1,1,7,5,7
"3227",2,7,44,530000,0,0,0,0,0,0,1,1,13,5,7
"3228",1,7,54,350000,0,0,0,0,0,0,1,1,9,2,7
"3229",1,7,29,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3230",2,7,41,499691.966803432,0,0,0,0,0,0,1,1,12,3,7
"3231",1,7,54,6e+05,0,0,0,0,0,0,1,1,9,1,7
"3232",1,7,65,5e+05,0,0,0,0,0,0,1,1,12,3,7
"3233",2,7,62,4e+05,0,0,0,0,0,0,1,1,8,5,7
"3234",1,7,50,480000,0,0,0,0,0,0,1,1,7,5,7
"3235",2,7,46,150000,0,0,0,0,0,0,1,1,9,2,7
"3236",1,7,24,352814,0,0,0,0,0,0,1,1,13,2,7
"3237",1,7,60,150000,0,0,0,0,0,0,1,1,7,5,7
"3238",1,7,63,4e+05,0,0,0,0,0,0,1,1,7,5,7
"3239",1,7,60,450000,0,0,0,0,0,0,1,1,9,2,7
"3240",2,7,55,4e+05,0,0,0,0,0,0,1,1,9,2,7
"3241",1,7,54,1e+05,0,0,0,0,0,0,1,1,7,2,7
"3242",2,7,53,150000,0,0,0,0,0,0,1,1,7,7,7
"3243",1,7,30,450000,0,0,0,0,0,0,1,1,9,5,7
"3244",2,7,64,1e+05,0,0,0,0,0,0,1,1,11,2,7
"3245",1,7,60,450000,0,0,0,0,0,0,1,1,9,5,7
"3246",2,7,39,6e+05,0,0,0,0,0,0,1,1,9,5,7
"3247",2,7,56,250000,1,0,0,0,1,0,0,1,11,5,1
"3248",2,7,27,8e+05,0,0,0,0,0,1,0,1,13,5,6
"3249",2,7,45,820000,0,0,0,0,0,0,1,1,11,5,7
"3250",2,7,48,5e+05,0,0,0,0,0,0,1,1,7,5,7
"3251",1,7,27,8e+05,0,0,0,0,0,0,1,1,11,5,7
"3252",1,7,62,473730,1,0,0,0,0,0,0,1,9,2,1
"3253",2,7,49,4e+05,0,0,1,0,0,0,0,2,9,5,3
"3254",2,7,25,3e+05,0,0,0,0,0,1,0,2,12,5,6
"3255",1,7,37,4e+05,0,0,0,0,0,0,1,2,9,2,7
"3256",1,7,64,3e+05,0,0,0,0,0,0,1,2,7,2,7
"3257",2,7,64,220000,0,0,0,0,0,0,1,2,7,2,7
"3258",1,7,38,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3259",2,7,60,4e+05,0,0,0,0,0,0,1,1,7,5,7
"3260",1,7,28,4e+05,0,0,0,0,0,0,1,1,7,5,7
"3261",1,7,47,420000,0,0,0,0,0,0,1,1,9,5,7
"3262",1,7,51,4e+05,0,0,0,0,0,0,1,1,7,5,7
"3263",1,7,58,1200000,0,0,0,0,0,0,1,1,11,2,7
"3264",2,7,53,3e+05,0,0,0,0,0,0,1,1,7,5,7
"3265",1,7,59,5e+05,0,0,0,0,0,0,1,1,7,2,7
"3266",2,7,54,9e+05,0,0,0,0,0,0,1,1,13,3,7
"3267",2,7,30,4e+05,0,0,0,0,0,0,1,1,12,5,7
"3268",1,7,37,4e+05,0,0,0,0,0,0,1,1,7,5,7
"3269",1,7,52,450000,0,0,0,0,0,0,1,1,9,2,7
"3270",2,7,25,4e+05,0,0,0,0,0,0,1,1,12,3,7
"3271",1,7,55,4e+05,0,0,0,0,0,0,1,1,7,5,7
"3272",2,7,40,6e+05,0,0,0,0,0,0,1,1,11,2,7
"3273",1,7,65,410000,1,0,0,0,0,1,0,1,10,5,1
"3274",2,7,28,930000,0,0,0,0,0,0,1,1,13,3,7
"3275",1,7,36,792000,0,0,0,0,0,0,1,1,13,3,7
"3276",2,7,35,998000,0,0,0,0,0,0,1,1,13,3,7
"3277",2,7,37,250000,0,0,0,0,0,0,1,1,9,2,7
"3278",2,7,31,2e+05,0,0,0,0,0,0,1,1,13,5,7
"3279",2,7,58,120000,0,0,0,0,0,0,1,1,9,2,7
"3280",2,7,28,430000,0,0,0,0,0,0,1,1,13,5,7
"3281",2,7,50,5e+05,0,0,0,0,0,0,1,1,11,5,7
"3282",1,7,52,306020,0,0,0,0,0,0,1,1,7,2,7
"3283",1,7,27,670194,0,0,0,0,0,0,1,1,12,2,7
"3284",2,7,22,5e+05,0,0,0,0,0,0,1,1,12,4,7
"3285",1,7,30,450000,0,0,0,0,0,0,1,1,9,2,7
"3286",2,7,26,934653,0,0,0,0,0,0,1,1,13,3,7
"3287",2,7,54,236939,0,0,0,0,0,0,1,1,7,2,7
"3288",2,7,41,1300000,0,0,0,0,0,0,1,1,13,3,7
"3289",1,7,67,5e+05,0,0,0,0,0,0,1,1,13,2,7
"3290",2,7,29,480000,0,0,0,0,0,0,1,1,13,3,7
"3291",2,7,32,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3292",1,7,30,350000,0,0,0,0,0,0,1,1,9,5,7
"3293",2,7,28,4e+05,0,0,0,0,0,0,1,1,9,3,7
"3294",2,7,54,120000,1,0,0,0,0,1,0,1,7,2,1
"3295",2,7,36,499691.966803432,0,0,0,0,0,0,1,1,7,9,7
"3296",1,7,48,4e+05,0,0,0,0,0,0,1,1,9,2,7
"3297",2,7,26,2e+05,0,0,0,0,0,0,1,1,9,5,7
"3298",1,7,31,2e+05,0,0,0,0,0,0,1,1,7,5,7
"3299",2,7,55,45000,1,0,0,0,0,1,0,1,1,2,1
"3300",2,7,29,350000,0,0,0,0,0,0,1,1,9,2,7
"3301",1,7,43,350000,0,0,0,0,0,0,1,1,9,2,7
"3302",1,7,54,3e+05,1,0,0,0,0,0,0,1,9,1,1
"3303",2,7,44,5e+05,0,0,0,0,0,0,1,1,12,2,7
"3304",2,7,37,692797,0,0,0,0,0,0,1,1,13,5,7
"3305",1,7,35,321730,0,0,0,0,0,0,1,1,9,2,7
"3306",2,7,48,1e+06,0,0,0,0,0,0,1,1,13,4,7
"3307",1,7,63,8e+05,1,0,0,0,0,0,0,1,7,1,1
"3308",2,7,38,850000,0,0,0,0,0,0,1,1,13,3,7
"3309",1,7,40,8e+05,0,0,0,0,0,0,1,1,13,5,7
"3310",1,7,41,420000,0,0,0,0,0,0,1,1,12,5,7
"3311",2,7,52,3e+05,0,0,0,0,0,0,1,1,9,2,7
"3312",1,7,58,750000,0,0,0,0,0,0,1,1,11,5,7
"3313",2,7,44,8e+05,0,0,0,0,0,0,1,1,13,3,7
"3314",2,7,57,280000,0,0,0,0,0,0,1,1,7,7,7
"3315",1,7,65,380000,0,0,0,0,0,0,1,1,7,5,7
"3316",1,7,40,6e+05,0,0,0,0,0,0,1,1,12,5,7
"3317",1,7,66,1300000,0,0,0,0,0,0,1,1,13,3,7
"3318",2,7,55,470000,0,0,0,0,0,0,1,1,11,5,7
"3319",1,7,30,4e+05,0,0,0,0,0,0,1,1,13,5,7
"3320",1,7,28,6e+05,0,0,0,0,0,0,1,1,13,5,7
"3321",2,7,42,640000,0,0,0,0,0,0,1,1,12,3,7
"3322",1,7,36,2e+05,0,0,0,0,0,0,1,1,9,2,7
"3323",1,7,63,2e+05,0,0,0,0,0,0,1,1,10,2,7
"3324",2,7,46,520000,0,0,0,0,0,0,1,1,9,3,7
"3325",1,7,51,5e+05,0,0,0,0,0,0,1,1,9,2,7
"3326",2,7,53,5e+05,0,0,0,0,0,0,1,1,9,2,7
"3327",1,7,49,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3328",2,7,50,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3329",1,7,64,499691.966803432,0,0,0,0,0,0,1,1,6,5,7
"3330",1,7,31,499691.966803432,0,0,0,0,0,0,1,1,5,5,7
"3331",1,7,62,380000,0,0,0,0,0,0,1,1,6,1,7
"3332",2,7,52,4e+05,0,0,0,0,0,0,1,1,7,1,7
"3333",1,7,27,530000,0,0,0,0,0,0,1,1,13,5,7
"3334",1,7,23,390000,0,0,0,0,0,0,1,1,12,5,7
"3335",2,7,64,350000,0,0,0,0,0,0,1,1,10,5,7
"3336",1,7,34,499691.966803432,0,0,0,0,0,0,1,1,11,5,7
"3337",2,7,36,280000,0,0,0,0,0,0,1,1,12,3,7
"3338",2,7,63,499691.966803432,0,0,0,0,0,0,1,1,9,5,7
"3339",2,7,44,350000,0,0,0,0,0,0,1,1,11,5,7
"3340",1,7,26,4e+05,0,0,0,0,0,0,1,1,11,5,7
"3341",2,7,35,1100000,0,0,0,0,0,0,1,1,13,3,7
"3342",1,7,40,5e+05,0,0,0,0,0,0,1,1,13,2,7
"3343",1,7,33,350000,0,0,0,0,0,0,1,1,12,5,7
"3344",1,7,36,120000,0,0,0,0,0,0,1,1,12,2,7
"3345",2,7,25,480000,0,0,0,0,0,0,1,1,12,5,7
"3346",1,7,54,320000,1,0,0,0,0,0,0,1,9,5,1
"3347",1,7,60,6e+05,0,0,0,0,0,0,1,1,11,2,7
"3348",2,7,60,580000,0,0,0,0,0,0,1,1,11,3,7
"3349",1,7,26,8e+05,0,0,0,0,0,0,1,1,13,5,7
"3350",1,7,39,3e+05,0,0,0,0,0,0,1,1,9,5,7
"3351",1,7,46,4e+05,0,0,0,0,0,0,1,1,7,5,7
"3352",2,7,36,160000,0,0,0,0,0,1,0,1,7,3,6
"3353",1,7,23,450000,0,0,0,0,0,0,1,1,9,5,7
"3354",1,7,34,250000,0,0,0,0,0,0,1,1,7,4,7
"3355",1,7,63,2e+05,0,0,0,0,0,0,1,1,7,2,7
"3356",2,7,61,150000,0,0,0,0,0,0,1,1,7,2,7
"3357",1,7,49,2e+05,0,0,0,0,0,0,1,1,7,2,7
"3358",1,7,45,5e+05,0,0,0,0,0,0,1,1,9,5,7
"3359",2,7,76,70000,0,0,0,0,0,0,1,1,8,2,7
"3360",2,7,32,150000,0,0,0,0,0,0,1,1,13,2,7
"3361",1,7,28,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3362",2,7,24,96000,0,0,0,0,0,0,1,1,9,2,7
"3363",1,7,28,820000,0,0,0,0,0,0,1,1,13,3,7
"3364",1,7,41,1400000,0,0,0,0,0,0,1,1,13,3,7
"3365",1,7,46,830000,0,0,0,0,0,0,1,1,9,5,7
"3366",1,7,20,35000,0,0,0,0,0,0,1,1,9,2,7
"3367",1,7,39,8e+05,0,0,0,0,0,0,1,1,9,5,7
"3368",1,7,28,620000,0,0,0,0,0,0,1,1,9,5,7
"3369",2,7,39,5e+05,0,0,0,0,0,0,1,1,9,5,7
"3370",2,7,69,120000,0,0,0,0,0,0,1,1,13,7,7
"3371",1,7,48,560000,0,0,0,0,0,0,1,1,9,5,7
"3372",1,7,43,1e+06,0,0,0,0,0,0,1,1,13,3,7
"3373",2,7,42,450000,0,0,0,0,0,0,1,1,12,3,7
"3374",2,7,46,3e+05,0,0,0,0,0,0,1,1,9,2,7
"3375",1,7,46,3e+05,0,0,0,0,0,0,1,1,7,2,7
"3376",1,7,29,499691.966803432,0,0,0,0,0,0,1,1,11,5,7
"3377",1,7,34,250000,0,0,0,0,0,0,1,1,11,4,7
"3378",2,7,66,499691.966803432,0,0,0,0,0,0,1,1,7,5,7
"3379",2,7,42,30000,0,0,0,0,0,0,1,1,7,5,7
"3380",1,7,46,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3381",2,7,64,370000,0,0,0,0,0,0,1,1,9,3,7
"3382",1,7,45,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3383",1,7,30,4e+05,0,0,0,0,0,0,1,1,9,2,7
"3384",1,7,57,2e+05,1,0,0,0,0,0,0,1,9,5,1
"3385",2,7,42,2e+05,0,0,0,0,0,0,1,1,9,5,7
"3386",1,7,58,4e+05,0,0,0,0,0,0,1,1,9,5,7
"3387",1,7,44,450000,0,0,0,0,0,0,1,1,9,5,7
"3388",2,7,40,3e+05,0,0,0,0,0,0,1,1,13,5,7
"3389",2,7,41,440000,0,0,0,0,0,0,1,1,13,3,7
"3390",1,7,61,5e+05,0,0,0,0,0,0,1,2,7,2,7
"3391",2,7,35,150000,0,0,0,0,0,0,1,2,9,2,7
"3392",1,7,21,3e+05,0,0,0,0,0,0,1,2,11,5,7
"3393",2,7,50,4e+05,0,0,0,0,0,0,1,2,9,5,7
"3394",2,7,51,4e+05,0,0,0,0,0,0,1,2,7,5,7
"3395",1,7,37,4e+05,0,0,0,0,0,0,1,2,9,5,7
"3396",1,7,53,550000,0,0,0,0,0,0,1,1,7,2,7
"3397",2,7,22,150000,0,0,0,0,0,0,1,1,9,5,7
"3398",1,7,28,380000,0,0,0,0,0,0,1,1,11,3,7
"3399",1,7,23,750000,0,0,0,0,0,0,1,1,11,5,7
"3400",2,7,37,1e+05,0,0,0,0,0,0,1,1,9,2,7
"3401",2,7,46,320000,0,0,0,0,0,0,1,1,7,7,7
